plant_code,generation_type,optimized_dispatch_mw,cost_usd_mwh,is_renewable,unserved_mw,timestamp,demand_mw,actual_dispatch_mw,optimized_cost_proxy_usd,actual_cost_proxy_usd,optimized_renewable_mwh,actual_renewable_mwh,optimized_total_mwh,actual_total_mwh
CSF YUN,INT,0.01,35.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.08750000000000001,0.0,0.0,0.0,0.0025,0.0
ALT01,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ALT02,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ01,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ02,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ03,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ08,TER,19.239,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.03,264.53625,0.4125,0.0,0.0,4.80975,0.0075
ARJ09,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ11,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ12,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ13,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ14,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ15,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL01,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL02,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL03,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR01,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR02,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR03,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI01,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI02,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI03,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI04,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI30,TER,40.557,55.0,False,0.0,2026-06-06 09:45:00,1254.85,36.19,557.65875,497.61249999999995,0.0,0.0,10.13925,9.0475
ERI31,TER,50.028,55.0,False,0.0,2026-06-06 09:45:00,1254.85,43.11,687.885,592.7625,0.0,0.0,12.507,10.7775
ERI32,TER,49.775000000000006,55.0,False,0.0,2026-06-06 09:45:00,1254.85,43.15,684.4062500000001,593.3125,0.0,0.0,12.443750000000001,10.7875
ERI40,TER,0.011000000000000001,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.01,0.15125000000000002,0.1375,0.0,0.0,0.0027500000000000003,0.0025
ERI41,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI42,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI50,TER,41.481,55.0,False,0.0,2026-06-06 09:45:00,1254.85,37.22,570.36375,511.775,0.0,0.0,10.37025,9.305
ERI51,TER,49.698,55.0,False,0.0,2026-06-06 09:45:00,1254.85,42.74,683.3475,587.6750000000001,0.0,0.0,12.4245,10.685
ERI52,TER,49.467000000000006,55.0,False,0.0,2026-06-06 09:45:00,1254.85,42.78,680.1712500000001,588.225,0.0,0.0,12.366750000000001,10.695
GCH01,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH02,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH04,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH06,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH09,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH10,TER,56.1,55.0,False,0.0,2026-06-06 09:45:00,1254.85,50.14,771.375,689.425,0.0,0.0,14.025,12.535
GCH11,TER,0.01,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH12,TER,2.9695000000001084,55.0,False,0.0,2026-06-06 09:45:00,1254.85,36.89,40.83062500000149,507.2375,0.0,0.0,0.7423750000000271,9.2225
MOS,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCZ01,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCZ02,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR10,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,27.67,0.0,380.46250000000003,0.0,0.0,0.0,6.9175
SUR11,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,23.41,0.0,321.8875,0.0,0.0,0.0,5.8525
SUR12,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,23.33,0.0,320.78749999999997,0.0,0.0,0.0,5.8325
SUR20,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR21,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR22,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR30,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,36.76,0.0,505.45,0.0,0.0,0.0,9.19
SUR31,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,43.49,0.0,597.9875000000001,0.0,0.0,0.0,10.8725
SUR32,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,43.61,0.0,599.6375,0.0,0.0,0.0,10.9025
SUR40,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,30.09,0.0,413.7375,0.0,0.0,0.0,7.5225
SUR41,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,29.92,0.0,411.40000000000003,0.0,0.0,0.0,7.48
SUR42,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,29.76,0.0,409.20000000000005,0.0,0.0,0.0,7.44
VHE01,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE02,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE03,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE04,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE05,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE06,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE07,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE08,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR05,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR10,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,34.48,0.0,474.09999999999997,0.0,0.0,0.0,8.62
WAR11,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,39.93,0.0,549.0375,0.0,0.0,0.0,9.9825
WAR12,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,39.9,0.0,548.625,0.0,0.0,0.0,9.975
WAR20,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,36.19,0.0,497.61249999999995,0.0,0.0,0.0,9.0475
WAR21,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,38.64,0.0,531.3,0.0,0.0,0.0,9.66
WAR22,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,38.77,0.0,533.0875000000001,0.0,0.0,0.0,9.6925
WAR30,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,36.59,0.0,503.11250000000007,0.0,0.0,0.0,9.1475
WAR31,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,41.82,0.0,575.025,0.0,0.0,0.0,10.455
WAR32,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,41.96,0.0,576.95,0.0,0.0,0.0,10.49
WAR40,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR41,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR42,TER,0.0,55.0,False,0.0,2026-06-06 09:45:00,1254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGG_EOL,EOL,5.85,5.0,True,0.0,2026-06-06 10:00:00,1279.37,5.85,7.3125,7.3125,1.4625,1.4625,1.4625,1.4625
AGG_SOL,SOL,111.81,5.0,True,0.0,2026-06-06 10:00:00,1279.37,111.81,139.7625,139.7625,27.9525,27.9525,27.9525,27.9525
AGU01,BIO,0.01,12.0,True,0.0,2026-06-06 10:00:00,1279.37,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
AGU02,BIO,0.01,12.0,True,0.0,2026-06-06 10:00:00,1279.37,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
GBE01,BIO,8.107000000000001,12.0,True,0.0,2026-06-06 10:00:00,1279.37,4.56,24.321000000000005,13.68,2.0267500000000003,1.14,2.0267500000000003,1.14
IAG01,BIO,0.01,12.0,True,0.0,2026-06-06 10:00:00,1279.37,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
UNA01,BIO,0.01,12.0,True,0.0,2026-06-06 10:00:00,1279.37,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
CH ANG,HID,3.2670000000000003,18.0,True,0.0,2026-06-06 10:00:00,1279.37,2.91,14.701500000000001,13.095,0.8167500000000001,0.7275,0.8167500000000001,0.7275
CH BOT,HID,2.4859999999999998,18.0,True,0.0,2026-06-06 10:00:00,1279.37,0.5,11.187,2.25,0.6214999999999999,0.125,0.6214999999999999,0.125
CH CAH,HID,20.383000000000003,18.0,True,0.0,2026-06-06 10:00:00,1279.37,9.0,91.72350000000002,40.5,5.095750000000001,2.25,5.095750000000001,2.25
CH CHJ2,HID,23.32,18.0,True,0.0,2026-06-06 10:00:00,1279.37,0.0,104.94,0.0,5.83,0.0,5.83,0.0
CH CHO,HID,3.9160000000000004,18.0,True,0.0,2026-06-06 10:00:00,1279.37,3.53,17.622,15.885,0.9790000000000001,0.8825,0.9790000000000001,0.8825
CH CHU,HID,26.972,18.0,True,0.0,2026-06-06 10:00:00,1279.37,6.99,121.37400000000001,31.455000000000002,6.743,1.7475,6.743,1.7475
CH COR,HID,71.13700000000001,18.0,True,0.0,2026-06-06 10:00:00,1279.37,39.84,320.1165000000001,179.28000000000003,17.784250000000004,9.96,17.784250000000004,9.96
CH CRB,HID,4.213,18.0,True,0.0,2026-06-06 10:00:00,1279.37,3.7,18.9585,16.650000000000002,1.05325,0.925,1.05325,0.925
CH CUT,HID,12.276000000000002,18.0,True,0.0,2026-06-06 10:00:00,1279.37,4.62,55.242000000000004,20.79,3.0690000000000004,1.155,3.0690000000000004,1.155
CH HAR,HID,0.01,18.0,True,0.0,2026-06-06 10:00:00,1279.37,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH HUA,HID,18.205000000000002,18.0,True,0.0,2026-06-06 10:00:00,1279.37,13.51,81.92250000000001,60.795,4.5512500000000005,3.3775,4.5512500000000005,3.3775
CH KAN,HID,7.854,18.0,True,0.0,2026-06-06 10:00:00,1279.37,0.0,35.343,0.0,1.9635,0.0,1.9635,0.0
CH KIL,HID,0.01,18.0,True,0.0,2026-06-06 10:00:00,1279.37,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH LAN,HID,0.01,18.0,True,0.0,2026-06-06 10:00:00,1279.37,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH MIG,HID,2.6510000000000002,18.0,True,0.0,2026-06-06 10:00:00,1279.37,0.0,11.9295,0.0,0.6627500000000001,0.0,0.6627500000000001,0.0
CH MIS,HID,118.80000000000001,18.0,True,0.0,2026-06-06 10:00:00,1279.37,11.5,534.6,51.75,29.700000000000003,2.875,29.700000000000003,2.875
CH PUN,HID,0.01,18.0,True,0.0,2026-06-06 10:00:00,1279.37,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH SAI,HID,9.427000000000001,18.0,True,0.0,2026-06-06 10:00:00,1279.37,4.2,42.42150000000001,18.900000000000002,2.3567500000000003,1.05,2.3567500000000003,1.05
CH SIS,HID,99.74800000000002,18.0,True,0.0,2026-06-06 10:00:00,1279.37,52.64,448.8660000000001,236.88,24.937000000000005,13.16,24.937000000000005,13.16
CH SJA,HID,7.590000000000001,18.0,True,0.0,2026-06-06 10:00:00,1279.37,0.0,34.155,0.0,1.8975000000000002,0.0,1.8975000000000002,0.0
CH SJE,HID,66.61600000000001,18.0,True,0.0,2026-06-06 10:00:00,1279.37,36.14,299.77200000000005,162.63,16.654000000000003,9.035,16.654000000000003,9.035
CH SJS,HID,55.23100000000001,18.0,True,0.0,2026-06-06 10:00:00,1279.37,31.54,248.53950000000003,141.93,13.807750000000002,7.885,13.807750000000002,7.885
CH SRO AC,HID,8.888000000000002,18.0,True,0.0,2026-06-06 10:00:00,1279.37,3.49,39.99600000000001,15.705000000000002,2.2220000000000004,0.8725,2.2220000000000004,0.8725
CH SRO BA,HID,3.696,18.0,True,0.0,2026-06-06 10:00:00,1279.37,1.27,16.632,5.715,0.924,0.3175,0.924,0.3175
CH TIQ,HID,7.711,18.0,True,0.0,2026-06-06 10:00:00,1279.37,0.0,34.6995,0.0,1.92775,0.0,1.92775,0.0
CH YAN,HID,30.580000000000002,18.0,True,0.0,2026-06-06 10:00:00,1279.37,25.7,137.61,115.64999999999999,7.6450000000000005,6.425,7.6450000000000005,6.425
CH ZON,HID,6.6000000000000005,18.0,True,0.0,2026-06-06 10:00:00,1279.37,0.0,29.700000000000003,0.0,1.6500000000000001,0.0,1.6500000000000001,0.0
CE EDO,INT,30.943,35.0,False,0.0,2026-06-06 10:00:00,1279.37,1.11,270.75125,9.7125,0.0,0.0,7.73575,0.2775
CE QOL,INT,12.716000000000001,35.0,False,0.0,2026-06-06 10:00:00,1279.37,3.56,111.26500000000001,31.150000000000002,0.0,0.0,3.1790000000000003,0.89
CE SJU,INT,6.336,35.0,False,0.0,2026-06-06 10:00:00,1279.37,-0.17,55.440000000000005,-1.4875,0.0,0.0,1.584,-0.0425
CE WAR,INT,5.038,35.0,False,0.0,2026-06-06 10:00:00,1279.37,-0.08,44.0825,-0.7000000000000001,0.0,0.0,1.2595,-0.02
CSF ORU,INT,84.403,35.0,False,0.0,2026-06-06 10:00:00,1279.37,62.59,738.52625,547.6625,0.0,0.0,21.10075,15.6475
CSF UYU,INT,62.150000000000006,35.0,False,0.0,2026-06-06 10:00:00,1279.37,46.07,543.8125,403.1125,0.0,0.0,15.537500000000001,11.5175
CSF YUN,INT,0.01,35.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.08750000000000001,0.0,0.0,0.0,0.0025,0.0
ALT01,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ALT02,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ01,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ02,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ03,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ08,TER,19.239,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.03,264.53625,0.4125,0.0,0.0,4.80975,0.0075
ARJ09,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ11,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ12,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ13,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ14,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ15,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL01,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL02,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL03,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR01,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR02,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR03,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI01,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI02,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI03,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI04,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI30,TER,40.557,55.0,False,0.0,2026-06-06 10:00:00,1279.37,36.08,557.65875,496.09999999999997,0.0,0.0,10.13925,9.02
ERI31,TER,50.028,55.0,False,0.0,2026-06-06 10:00:00,1279.37,42.68,687.885,586.85,0.0,0.0,12.507,10.67
ERI32,TER,49.775000000000006,55.0,False,0.0,2026-06-06 10:00:00,1279.37,42.69,684.4062500000001,586.9875,0.0,0.0,12.443750000000001,10.6725
ERI40,TER,0.011000000000000001,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.01,0.15125000000000002,0.1375,0.0,0.0,0.0027500000000000003,0.0025
ERI41,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI42,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI50,TER,41.481,55.0,False,0.0,2026-06-06 10:00:00,1279.37,37.06,570.36375,509.57500000000005,0.0,0.0,10.37025,9.265
ERI51,TER,49.698,55.0,False,0.0,2026-06-06 10:00:00,1279.37,42.44,683.3475,583.55,0.0,0.0,12.4245,10.61
ERI52,TER,49.467000000000006,55.0,False,0.0,2026-06-06 10:00:00,1279.37,42.27,680.1712500000001,581.2125000000001,0.0,0.0,12.366750000000001,10.5675
GCH01,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH02,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH04,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH06,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH09,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH10,TER,56.1,55.0,False,0.0,2026-06-06 10:00:00,1279.37,49.84,771.375,685.3000000000001,0.0,0.0,14.025,12.46
GCH11,TER,0.01,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH12,TER,22.095100000000112,55.0,False,0.0,2026-06-06 10:00:00,1279.37,36.35,303.80762500000156,499.8125,0.0,0.0,5.523775000000028,9.0875
MOS,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCZ01,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCZ02,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR10,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,27.75,0.0,381.5625,0.0,0.0,0.0,6.9375
SUR11,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,23.25,0.0,319.6875,0.0,0.0,0.0,5.8125
SUR12,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,23.22,0.0,319.275,0.0,0.0,0.0,5.805
SUR20,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR21,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR22,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR30,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,36.64,0.0,503.8,0.0,0.0,0.0,9.16
SUR31,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,43.44,0.0,597.3,0.0,0.0,0.0,10.86
SUR32,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,43.55,0.0,598.8125,0.0,0.0,0.0,10.8875
SUR40,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,31.53,0.0,433.5375,0.0,0.0,0.0,7.8825
SUR41,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,32.92,0.0,452.65000000000003,0.0,0.0,0.0,8.23
SUR42,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,32.98,0.0,453.47499999999997,0.0,0.0,0.0,8.245
VHE01,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE02,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE03,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE04,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE05,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE06,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE07,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE08,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR05,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR10,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,34.29,0.0,471.4875,0.0,0.0,0.0,8.5725
WAR11,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,39.53,0.0,543.5375,0.0,0.0,0.0,9.8825
WAR12,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,39.5,0.0,543.125,0.0,0.0,0.0,9.875
WAR20,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,36.08,0.0,496.09999999999997,0.0,0.0,0.0,9.02
WAR21,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,38.05,0.0,523.1875,0.0,0.0,0.0,9.5125
WAR22,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,38.19,0.0,525.1125,0.0,0.0,0.0,9.5475
WAR30,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,36.44,0.0,501.04999999999995,0.0,0.0,0.0,9.11
WAR31,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,41.4,0.0,569.25,0.0,0.0,0.0,10.35
WAR32,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,41.45,0.0,569.9375,0.0,0.0,0.0,10.3625
WAR40,TER,0.0,55.0,False,0.0,2026-06-06 10:00:00,1279.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
